Fecha (dd/mm/aaaa),Valor COLCAP,Variación absoluta,Variación porcentual (%)
23/07/2010,"1,569.86",3.53,0.2254
26/07/2010,"1,596.49",26.63,1.6963
27/07/2010,"1,602.61",6.12,0.3833
28/07/2010,"1,591.33",-11.28,-0.7039
29/07/2010,"1,562.05",-29.28,-1.84
30/07/2010,"1,571.62",9.57,0.6127
2/8/2010,"1,575.01",3.39,0.2157
3/8/2010,"1,586.92",11.91,0.7562
4/8/2010,"1,595.44",8.52,0.5369
5/8/2010,"1,601.01",5.57,0.3491
6/8/2010,"1,580.41",-20.6,-1.2867
9/8/2010,"1,582.51",2.1,0.1329
10/8/2010,"1,577.34",-5.17,-0.3267
11/8/2010,"1,558.12",-19.22,-1.2185
12/8/2010,"1,557.42",-0.7,-0.0449
13/08/2010,"1,567.78",10.36,0.6652
17/08/2010,"1,575.02",7.24,0.4618
18/08/2010,"1,581.48",6.46,0.4102
19/08/2010,"1,586.73",5.25,0.332
20/08/2010,"1,585.60",-1.13,-0.0712
23/08/2010,"1,606.82",21.22,1.3383
24/08/2010,"1,605.58",-1.24,-0.0772
25/08/2010,"1,602.95",-2.63,-0.1638
26/08/2010,"1,616.93",13.98,0.8721
27/08/2010,"1,639.89",22.96,1.42
30/08/2010,"1,642.91",3.02,0.1842
31/08/2010,"1,664.18",21.27,1.2947
1/9/2010,"1,713.81",49.63,2.9822
2/9/2010,"1,681.03",-32.78,-1.9127
3/9/2010,"1,687.24",6.21,0.3694
6/9/2010,"1,719.62",32.38,1.9191
7/9/2010,"1,715.27",-4.35,-0.253
8/9/2010,"1,735.68",20.41,1.1899
9/9/2010,"1,730.15",-5.53,-0.3186
10/9/2010,"1,699.91",-30.24,-1.7478
13/09/2010,"1,695.47",-4.44,-0.2612
14/09/2010,"1,703.11",7.64,0.4506
15/09/2010,"1,693.44",-9.67,-0.5678
16/09/2010,"1,691.32",-2.12,-0.1252
17/09/2010,"1,691.24",-0.08,-0.0047
20/09/2010,"1,709.46",18.22,1.0773
21/09/2010,"1,716.15",6.69,0.3914
22/09/2010,"1,707.34",-8.81,-0.5134
23/09/2010,"1,693.47",-13.87,-0.8124
24/09/2010,"1,697.26",3.79,0.2238
27/09/2010,"1,711.46",14.2,0.8366
28/09/2010,"1,744.84",33.38,1.9504
29/09/2010,"1,766.22",21.38,1.2253
30/09/2010,"1,769.50",3.28,0.1857
1/10/2010,"1,766.79",-2.71,-0.1532
4/10/2010,"1,766.42",-0.37,-0.0209
5/10/2010,"1,794.73",28.31,1.6027
6/10/2010,"1,825.05",30.32,1.6894
7/10/2010,"1,808.89",-16.16,-0.8855
8/10/2010,"1,826.38",17.49,0.9669
11/10/2010,"1,845.91",19.53,1.0693
12/10/2010,"1,842.54",-3.37,-0.1826
13/10/2010,"1,873.50",30.96,1.6803
14/10/2010,"1,855.43",-18.07,-0.9645
15/10/2010,"1,833.59",-21.84,-1.1771
19/10/2010,"1,857.75",24.16,1.3176
20/10/2010,"1,860.52",2.77,0.1491
21/10/2010,"1,877.98",17.46,0.9384
22/10/2010,"1,906.66",28.68,1.5272
25/10/2010,"1,900.10",-6.56,-0.3441
26/10/2010,"1,870.75",-29.35,-1.5447
27/10/2010,"1,862.84",-7.91,-0.4228
28/10/2010,"1,871.21",8.37,0.4493
29/10/2010,"1,901.83",30.62,1.6364
2/11/2010,"1,913.88",12.05,0.6336
3/11/2010,"1,923.28",9.4,0.4911
4/11/2010,"1,942.37",19.09,0.9926
5/11/2010,"1,940.38",-1.99,-0.1025
8/11/2010,"1,939.96",-0.42,-0.0216
9/11/2010,"1,938.49",-1.47,-0.0758
10/11/2010,"1,889.62",-48.87,-2.521
11/11/2010,"1,841.69",-47.93,-2.5365
12/11/2010,"1,795.09",-46.6,-2.5303
16/11/2010,"1,729.16",-65.93,-3.6728
17/11/2010,"1,786.89",57.73,3.3386
18/11/2010,"1,814.13",27.24,1.5244
19/11/2010,"1,778.83",-35.3,-1.9458
22/11/2010,"1,775.45",-3.38,-0.19
23/11/2010,"1,750.36",-25.09,-1.4132
24/11/2010,"1,790.15",39.79,2.2732
25/11/2010,"1,784.80",-5.35,-0.2989
26/11/2010,"1,770.59",-14.21,-0.7962
29/11/2010,"1,762.11",-8.48,-0.4789
30/11/2010,"1,779.94",17.83,1.0119
1/12/2010,"1,793.55",13.61,0.7646
2/12/2010,"1,825.55",32,1.7842
3/12/2010,"1,830.26",4.71,0.258
6/12/2010,"1,840.29",10.03,0.548
7/12/2010,"1,837.18",-3.11,-0.169
9/12/2010,"1,826.70",-10.48,-0.5704
10/12/2010,"1,830.86",4.16,0.2277
13/12/2010,"1,841.24",10.38,0.5669
14/12/2010,"1,845.71",4.47,0.2428
15/12/2010,"1,823.61",-22.1,-1.1974
16/12/2010,"1,826.74",3.13,0.1716
17/12/2010,"1,823.10",-3.64,-0.1993
20/12/2010,"1,815.55",-7.55,-0.4141
21/12/2010,"1,824.82",9.27,0.5106
22/12/2010,"1,839.59",14.77,0.8094
23/12/2010,"1,846.50",6.91,0.3756
24/12/2010,"1,853.24",6.74,0.365
27/12/2010,"1,866.12",12.88,0.695
28/12/2010,"1,849.51",-16.61,-0.8901
29/12/2010,"1,839.72",-9.79,-0.5293
30/12/2010,"1,823.70",-16.02,-0.8708
3/1/2011,"1,803.00",-20.7,-1.1351
4/1/2011,"1,810.27",7.27,0.4032
5/1/2011,"1,790.57",-19.7,-1.0882
6/1/2011,"1,766.77",-23.8,-1.3292
7/1/2011,"1,781.71",14.94,0.8456
11/1/2011,"1,763.08",-18.63,-1.0456
12/1/2011,"1,784.10",21.02,1.1922
13/01/2011,"1,801.86",17.76,0.9955
14/01/2011,"1,796.05",-5.81,-0.3224
17/01/2011,"1,801.66",5.61,0.3124
18/01/2011,"1,790.41",-11.25,-0.6244
19/01/2011,"1,766.21",-24.2,-1.3516
20/01/2011,"1,741.61",-24.6,-1.3928
21/01/2011,"1,756.48",14.87,0.8538
24/01/2011,"1,759.99",3.51,0.1998
25/01/2011,"1,754.92",-5.07,-0.2881
26/01/2011,"1,771.55",16.63,0.9476
27/01/2011,"1,773.04",1.49,0.0841
28/01/2011,"1,768.13",-4.91,-0.2769
31/01/2011,"1,762.43",-5.7,-0.3224
1/2/2011,"1,759.61",-2.82,-0.16
2/2/2011,"1,745.24",-14.37,-0.8167
3/2/2011,"1,735.96",-9.28,-0.5317
4/2/2011,"1,709.06",-26.9,-1.5496
7/2/2011,"1,691.87",-17.19,-1.0058
8/2/2011,"1,710.54",18.67,1.1035
9/2/2011,"1,696.85",-13.69,-0.8003
10/2/2011,"1,687.92",-8.93,-0.5263
11/2/2011,"1,694.51",6.59,0.3904
14/02/2011,"1,703.39",8.88,0.524
15/02/2011,"1,692.43",-10.96,-0.6434
16/02/2011,"1,689.95",-6.42,-0.3785
17/02/2011,"1,666.93",-23.02,-1.3622
18/02/2011,"1,644.66",-22.27,-1.336
21/02/2011,"1,658.33",13.67,0.8312
22/02/2011,"1,661.43",3.1,0.1869
23/02/2011,"1,698.63",37.2,2.239
24/02/2011,"1,699.17",0.54,0.0318
25/02/2011,"1,713.40",14.23,0.8375
28/02/2011,"1,750.97",37.57,2.1927
1/3/2011,"1,762.02",11.05,0.6311
2/3/2011,"1,760.13",-1.89,-0.1073
3/3/2011,"1,782.06",21.93,1.2459
4/3/2011,"1,788.14",6.08,0.3412
7/3/2011,"1,778.92",-9.22,-0.5156
8/3/2011,"1,757.98",-20.94,-1.1771
9/3/2011,"1,765.67",7.69,0.4374
10/3/2011,"1,728.54",-37.13,-2.1029
11/3/2011,"1,699.01",-29.53,-1.7084
14/03/2011,"1,685.54",-13.47,-0.7928
15/03/2011,"1,645.96",-39.58,-2.3482
16/03/2011,"1,638.58",-7.38,-0.4484
17/03/2011,"1,708.98",70.4,4.2964
18/03/2011,"1,739.16",30.18,1.766
22/03/2011,"1,740.98",1.82,0.1046
23/03/2011,"1,743.02",2.04,0.1172
24/03/2011,"1,742.05",-0.97,-0.0557
25/03/2011,"1,727.79",-14.26,-0.8186
28/03/2011,"1,721.70",-6.09,-0.3525
29/03/2011,"1,708.76",-12.94,-0.7516
30/03/2011,"1,703.93",-4.83,-0.2827
31/03/2011,"1,718.45",14.52,0.8521
1/4/2011,"1,708.59",-9.86,-0.5738
4/4/2011,"1,707.14",-1.45,-0.0849
5/4/2011,"1,719.39",12.25,0.7176
6/4/2011,"1,724.42",5.03,0.2925
7/4/2011,"1,723.94",-0.48,-0.0278
8/4/2011,"1,708.66",-15.28,-0.8863
11/4/2011,"1,703.10",-5.56,-0.3254
12/4/2011,"1,676.58",-26.52,-1.5572
13/04/2011,"1,682.54",5.96,0.3555
14/04/2011,"1,670.12",-12.42,-0.7382
15/04/2011,"1,670.18",0.06,0.0036
18/04/2011,"1,653.76",-16.42,-0.9831
19/04/2011,"1,661.23",7.47,0.4517
20/04/2011,"1,691.73",30.5,1.836
25/04/2011,"1,689.11",-2.62,-0.1549
26/04/2011,"1,697.39",8.28,0.4902
27/04/2011,"1,690.59",-6.8,-0.4006
28/04/2011,"1,697.39",6.8,0.4022
29/04/2011,"1,700.68",3.29,0.1938
2/5/2011,"1,692.14",-8.54,-0.5022
3/5/2011,"1,671.95",-20.19,-1.1932
4/5/2011,"1,675.38",3.43,0.2051
5/5/2011,"1,643.30",-32.08,-1.9148
6/5/2011,"1,652.88",9.58,0.583
9/5/2011,"1,670.42",17.54,1.0612
10/5/2011,"1,692.77",22.35,1.338
11/5/2011,"1,697.55",4.78,0.2824
12/5/2011,"1,703.03",5.48,0.3228
13/05/2011,"1,706.76",3.73,0.219
16/05/2011,"1,700.03",-6.73,-0.3943
17/05/2011,"1,713.15",13.12,0.7718
18/05/2011,"1,710.67",-2.48,-0.1448
19/05/2011,"1,706.13",-4.54,-0.2654
20/05/2011,"1,710.50",4.37,0.2561
23/05/2011,"1,709.07",-1.43,-0.0836
24/05/2011,"1,721.44",12.37,0.7238
25/05/2011,"1,717.92",-3.52,-0.2045
26/05/2011,"1,733.20",15.28,0.8894
27/05/2011,"1,732.02",-1.18,-0.0681
30/05/2011,"1,737.87",5.85,0.3378
31/05/2011,"1,760.40",22.53,1.2964
1/6/2011,"1,753.64",-6.76,-0.384
2/6/2011,"1,752.74",-0.9,-0.0513
3/6/2011,"1,753.31",0.57,0.0325
7/6/2011,"1,750.15",-3.16,-0.1802
8/6/2011,"1,755.85",5.7,0.3257
9/6/2011,"1,753.20",-2.65,-0.1509
10/6/2011,"1,751.77",-1.43,-0.0816
13/06/2011,"1,730.00",-21.77,-1.2427
14/06/2011,"1,729.69",-0.31,-0.0179
15/06/2011,"1,701.98",-27.71,-1.602
16/06/2011,"1,701.45",-0.53,-0.0311
17/06/2011,"1,702.44",0.99,0.0582
20/06/2011,"1,697.00",-5.44,-0.3195
21/06/2011,"1,709.27",12.27,0.723
22/06/2011,"1,721.61",12.34,0.7219
23/06/2011,"1,712.98",-8.63,-0.5013
24/06/2011,"1,710.15",-2.83,-0.1652
28/06/2011,"1,711.42",1.27,0.0743
29/06/2011,"1,718.91",7.49,0.4376
30/06/2011,"1,700.43",-18.48,-1.0751
1/7/2011,"1,707.03",6.6,0.3881
5/7/2011,"1,716.02",8.99,0.5266
6/7/2011,"1,677.40",-38.62,-2.2506
7/7/2011,"1,673.86",-3.54,-0.211
8/7/2011,"1,656.36",-17.5,-1.0455
11/7/2011,"1,612.67",-43.69,-2.6377
12/7/2011,"1,597.89",-14.78,-0.9165
13/07/2011,"1,610.84",12.95,0.8104
14/07/2011,"1,585.16",-25.68,-1.5942
15/07/2011,"1,584.07",-1.09,-0.0688
18/07/2011,"1,589.30",5.23,0.3302
19/07/2011,"1,628.20",38.9,2.4476
21/07/2011,"1,644.74",16.54,1.0158
22/07/2011,"1,645.71",0.97,0.059
25/07/2011,"1,655.68",9.97,0.6058
26/07/2011,"1,664.25",8.57,0.5176
27/07/2011,"1,652.59",-11.66,-0.7006
28/07/2011,"1,671.32",18.73,1.1334
29/07/2011,"1,659.39",-11.93,-0.7138
1/8/2011,"1,669.63",10.24,0.6171
2/8/2011,"1,658.98",-10.65,-0.6379
3/8/2011,"1,651.57",-7.41,-0.4467
4/8/2011,"1,601.41",-50.16,-3.0371
5/8/2011,"1,588.10",-13.31,-0.8311
8/8/2011,"1,535.48",-52.62,-3.3134
9/8/2011,"1,578.06",42.58,2.7731
10/8/2011,"1,582.20",4.14,0.2623
11/8/2011,"1,600.32",18.12,1.1452
12/8/2011,"1,611.13",10.81,0.6755
16/08/2011,"1,620.63",9.5,0.5896
17/08/2011,"1,624.14",3.51,0.2166
18/08/2011,"1,581.30",-42.84,-2.6377
19/08/2011,"1,573.10",-8.2,-0.5186
22/08/2011,"1,572.63",-0.47,-0.0299
23/08/2011,"1,594.98",22.35,1.4212
24/08/2011,"1,606.58",11.6,0.7273
25/08/2011,"1,597.83",-8.75,-0.5446
26/08/2011,"1,598.55",0.72,0.0451
29/08/2011,"1,621.76",23.21,1.4519
30/08/2011,"1,642.79",21.03,1.2967
31/08/2011,"1,642.04",-0.26,-0.0158
1/9/2011,"1,642.90",0.37,0.0225
2/9/2011,"1,642.54",-0.36,-0.0219
5/9/2011,"1,610.98",-31.56,-1.9214
6/9/2011,"1,634.33",23.35,1.4494
7/9/2011,"1,646.88",12.55,0.7679
8/9/2011,"1,645.06",-1.82,-0.1105
9/9/2011,"1,631.87",-13.19,-0.8018
12/9/2011,"1,629.90",-1.97,-0.1207
13/09/2011,"1,634.16",4.26,0.2614
14/09/2011,"1,640.37",6.21,0.38
15/09/2011,"1,659.03",18.66,1.1375
16/09/2011,"1,684.37",25.34,1.5274
19/09/2011,"1,680.37",-4,-0.2375
20/09/2011,"1,676.51",-3.86,-0.2297
21/09/2011,"1,656.33",-20.18,-1.2037
22/09/2011,"1,607.91",-48.42,-2.9233
23/09/2011,"1,593.69",-14.22,-0.8844
26/09/2011,"1,584.30",-9.39,-0.5892
27/09/2011,"1,593.65",9.35,0.5902
28/09/2011,"1,586.55",-7.1,-0.4455
29/09/2011,"1,602.97",16.42,1.035
30/09/2011,"1,584.75",-18.22,-1.1366
3/10/2011,"1,550.95",-33.8,-2.1328
4/10/2011,"1,567.69",16.74,1.0793
5/10/2011,"1,578.70",11.01,0.7023
6/10/2011,"1,589.68",10.98,0.6955
7/10/2011,"1,583.86",-5.82,-0.3661
10/10/2011,"1,602.25",18.39,1.1611
11/10/2011,"1,596.70",-5.55,-0.3464
12/10/2011,"1,610.92",14.22,0.8906
13/10/2011,"1,612.34",1.42,0.0881
14/10/2011,"1,618.42",6.08,0.3771
18/10/2011,"1,627.69",9.27,0.5728
19/10/2011,"1,615.59",-12.1,-0.7434
20/10/2011,"1,619.15",3.56,0.2204
21/10/2011,"1,627.27",8.12,0.5015
24/10/2011,"1,634.43",7.16,0.44
25/10/2011,"1,620.98",-13.45,-0.8229
26/10/2011,"1,623.33",2.35,0.145
27/10/2011,"1,639.95",16.62,1.0238
28/10/2011,"1,636.50",-3.45,-0.2104
31/10/2011,"1,622.23",-14.27,-0.872
1/11/2011,"1,597.17",-25.06,-1.5448
2/11/2011,"1,595.20",-1.97,-0.1233
3/11/2011,"1,609.71",14.51,0.9096
4/11/2011,"1,600.14",-9.57,-0.5945
8/11/2011,"1,606.91",6.77,0.4231
9/11/2011,"1,581.37",-25.54,-1.5894
10/11/2011,"1,573.50",-7.87,-0.4977
11/11/2011,"1,582.14",8.64,0.5491
15/11/2011,"1,579.39",-2.75,-0.1738
16/11/2011,"1,571.96",-7.43,-0.4704
17/11/2011,"1,570.15",-1.81,-0.1151
18/11/2011,"1,562.55",-7.6,-0.484
21/11/2011,"1,545.32",-17.23,-1.1027
22/11/2011,"1,544.24",-1.08,-0.0699
23/11/2011,"1,496.65",-47.59,-3.0818
24/11/2011,"1,492.30",-4.35,-0.2906
25/11/2011,"1,482.59",-9.71,-0.6507
28/11/2011,"1,512.95",30.36,2.0478
29/11/2011,"1,525.05",12.1,0.7998
30/11/2011,"1,561.07",36.02,2.3619
1/12/2011,"1,575.56",14.49,0.9282
2/12/2011,"1,586.85",11.29,0.7166
5/12/2011,"1,574.81",-12.04,-0.7587
6/12/2011,"1,544.21",-30.6,-1.9431
7/12/2011,"1,576.49",32.28,2.0904
9/12/2011,"1,577.86",1.37,0.0869
12/12/2011,"1,572.06",-5.8,-0.3676
13/12/2011,"1,568.09",-3.97,-0.2525
14/12/2011,"1,546.37",-21.72,-1.3851
15/12/2011,"1,541.90",-4.47,-0.2891
16/12/2011,"1,571.89",29.99,1.945
19/12/2011,"1,561.06",-10.83,-0.689
20/12/2011,"1,579.47",18.41,1.1793
21/12/2011,"1,586.41",6.94,0.4394
22/12/2011,"1,599.74",13.33,0.8403
23/12/2011,"1,600.40",0.66,0.0413
26/12/2011,"1,592.11",-8.29,-0.518
27/12/2011,"1,584.91",-7.2,-0.4522
28/12/2011,"1,589.38",4.47,0.282
29/12/2011,"1,571.55",-17.83,-1.1218
2/1/2012,"1,577.71",6.16,0.392
3/1/2012,"1,601.87",24.16,1.5313
4/1/2012,"1,606.48",4.61,0.2878
5/1/2012,"1,606.09",-0.39,-0.0243
6/1/2012,"1,599.69",-6.4,-0.3985
10/1/2012,"1,618.88",19.19,1.1996
11/1/2012,"1,609.94",-8.94,-0.5522
12/1/2012,"1,585.81",-24.13,-1.4988
13/01/2012,"1,592.82",7.01,0.442
16/01/2012,"1,578.22",-14.6,-0.9166
17/01/2012,"1,597.95",19.73,1.2501
18/01/2012,"1,613.67",15.72,0.9838
19/01/2012,"1,606.49",-7.18,-0.4449
20/01/2012,"1,607.26",0.77,0.0479
23/01/2012,"1,609.92",2.66,0.1655
24/01/2012,"1,605.29",-4.63,-0.2876
25/01/2012,"1,602.73",-2.56,-0.1595
26/01/2012,"1,601.27",-1.46,-0.0911
27/01/2012,"1,595.77",-5.5,-0.3435
30/01/2012,"1,614.01",18.24,1.143
31/01/2012,"1,633.62",19.61,1.215
1/2/2012,"1,634.00",0.38,0.0233
2/2/2012,"1,642.73",8.73,0.5343
3/2/2012,"1,643.43",0.7,0.0426
6/2/2012,"1,642.15",-1.28,-0.0779
7/2/2012,"1,649.71",7.56,0.4604
8/2/2012,"1,655.43",5.72,0.3467
9/2/2012,"1,658.67",3.24,0.1957
10/2/2012,"1,657.28",-1.39,-0.0838
13/02/2012,"1,669.47",12.19,0.7355
14/02/2012,"1,674.22",4.75,0.2845
15/02/2012,"1,677.16",2.94,0.1756
16/02/2012,"1,705.02",27.86,1.6611
17/02/2012,"1,710.76",5.74,0.3367
20/02/2012,"1,714.26",3.5,0.2046
21/02/2012,"1,700.22",-14.04,-0.819
22/02/2012,"1,703.29",3.07,0.1806
23/02/2012,"1,720.51",17.22,1.011
24/02/2012,"1,718.51",-2,-0.1162
27/02/2012,"1,706.70",-11.81,-0.6872
28/02/2012,"1,698.81",-7.89,-0.4623
29/02/2012,"1,730.46",31.65,1.8631
1/3/2012,"1,740.64",10.18,0.5883
2/3/2012,"1,739.94",-0.7,-0.0402
5/3/2012,"1,735.25",-4.69,-0.2695
6/3/2012,"1,707.85",-27.4,-1.579
7/3/2012,"1,712.59",4.74,0.2775
8/3/2012,"1,724.74",12.15,0.7095
9/3/2012,"1,724.62",-0.12,-0.007
12/3/2012,"1,718.86",-5.76,-0.334
13/03/2012,"1,747.23",28.37,1.6505
14/03/2012,"1,740.55",-6.68,-0.3823
15/03/2012,"1,739.08",-1.47,-0.0845
16/03/2012,"1,705.00",-34.08,-1.9597
20/03/2012,"1,713.25",8.25,0.4839
21/03/2012,"1,714.28",1.03,0.0601
22/03/2012,"1,706.08",-8.2,-0.4783
23/03/2012,"1,732.23",26.15,1.5328
26/03/2012,"1,747.80",15.57,0.8988
27/03/2012,"1,736.81",-10.99,-0.6288
28/03/2012,"1,737.36",0.55,0.0317
29/03/2012,"1,751.47",14.11,0.8122
30/03/2012,"1,743.63",-7.84,-0.4476
2/4/2012,"1,741.76",-1.87,-0.1072
3/4/2012,"1,741.87",0.11,0.0063
4/4/2012,"1,742.90",1.03,0.0591
9/4/2012,"1,744.02",1.12,0.0643
10/4/2012,"1,739.48",-4.54,-0.2603
11/4/2012,"1,755.43",15.95,0.9169
12/4/2012,"1,756.27",0.84,0.0479
13/04/2012,"1,748.70",-7.57,-0.431
16/04/2012,"1,761.03",12.33,0.7051
17/04/2012,"1,765.55",4.52,0.2567
18/04/2012,"1,762.93",-2.62,-0.1484
19/04/2012,"1,750.70",-12.23,-0.6937
23/04/2012,"1,746.29",-8.27,-0.4713
24/04/2012,"1,736.95",-9.34,-0.5348
25/04/2012,"1,749.43",12.48,0.7185
26/04/2012,"1,759.62",10.19,0.5825
27/04/2012,"1,769.49",9.87,0.5609
30/04/2012,"1,785.66",16.17,0.9138
2/5/2012,"1,814.12",28.46,1.5938
3/5/2012,"1,812.08",-2.04,-0.1125
4/5/2012,"1,799.25",-12.83,-0.708
7/5/2012,"1,802.34",3.09,0.1717
8/5/2012,"1,796.45",-5.89,-0.3268
9/5/2012,"1,793.63",-2.82,-0.157
10/5/2012,"1,779.53",-14.1,-0.7861
11/5/2012,"1,775.80",-3.73,-0.2096
14/05/2012,"1,740.03",-35.77,-2.0143
15/05/2012,"1,733.67",-6.36,-0.3655
16/05/2012,"1,737.27",3.6,0.2077
17/05/2012,"1,707.10",-30.17,-1.7366
18/05/2012,"1,715.45",8.35,0.4891
22/05/2012,"1,732.77",17.32,1.0096
23/05/2012,"1,727.34",-5.43,-0.3134
24/05/2012,"1,720.08",-7.26,-0.4203
25/05/2012,"1,713.33",-6.75,-0.3924
28/05/2012,"1,701.09",-12.24,-0.7144
29/05/2012,"1,712.03",10.94,0.6431
30/05/2012,"1,693.06",-18.97,-1.108
31/05/2012,"1,726.55",33.49,1.9781
1/6/2012,"1,680.44",-46.11,-2.6706
4/6/2012,"1,664.04",-16.4,-0.9759
5/6/2012,"1,660.65",-3.39,-0.2037
6/6/2012,"1,673.34",12.69,0.7642
7/6/2012,"1,676.44",3.1,0.1853
8/6/2012,"1,672.84",-3.6,-0.2147
12/6/2012,"1,656.57",-16.27,-0.9726
13/06/2012,"1,653.02",-3.55,-0.2143
14/06/2012,"1,665.18",12.16,0.7356
15/06/2012,"1,649.50",-15.68,-0.9416
19/06/2012,"1,676.53",27.03,1.6387
20/06/2012,"1,686.60",10.07,0.6006
21/06/2012,"1,638.93",-47.67,-2.8264
22/06/2012,"1,633.51",-5.42,-0.3307
25/06/2012,"1,593.97",-39.54,-2.4206
26/06/2012,"1,595.32",1.35,0.0847
27/06/2012,"1,626.87",31.55,1.9777
28/06/2012,"1,610.49",-16.38,-1.0068
29/06/2012,"1,640.01",29.52,1.833
3/7/2012,"1,669.72",29.71,1.8116
4/7/2012,"1,666.75",-2.97,-0.1779
5/7/2012,"1,673.30",6.55,0.393
6/7/2012,"1,667.44",-5.86,-0.3502
9/7/2012,"1,660.33",-7.11,-0.4264
10/7/2012,"1,654.13",-6.2,-0.3734
11/7/2012,"1,666.08",11.95,0.7224
12/7/2012,"1,644.65",-21.43,-1.2863
13/07/2012,"1,657.84",13.19,0.802
16/07/2012,"1,655.10",-2.74,-0.1653
17/07/2012,"1,660.46",5.36,0.3238
18/07/2012,"1,665.54",5.08,0.3059
19/07/2012,"1,671.02",5.48,0.329
23/07/2012,"1,658.12",-12.9,-0.772
24/07/2012,"1,658.80",0.68,0.041
25/07/2012,"1,642.76",-16.04,-0.967
26/07/2012,"1,650.02",7.26,0.4419
27/07/2012,"1,684.97",34.95,2.1182
30/07/2012,"1,683.09",-1.88,-0.1116
31/07/2012,"1,673.87",-9.22,-0.5478
1/8/2012,"1,668.16",-5.71,-0.3411
2/8/2012,"1,651.66",-16.5,-0.9891
3/8/2012,"1,644.62",-7.04,-0.4262
6/8/2012,"1,638.69",-5.93,-0.3606
8/8/2012,"1,612.62",-26.07,-1.5909
9/8/2012,"1,652.22",39.6,2.4556
10/8/2012,"1,661.68",9.46,0.5726
13/08/2012,"1,656.32",-5.36,-0.3226
14/08/2012,"1,667.12",10.8,0.652
15/08/2012,"1,678.45",11.33,0.6796
16/08/2012,"1,684.47",6.02,0.3587
17/08/2012,"1,686.75",2.28,0.1354
21/08/2012,"1,673.75",-13,-0.7707
22/08/2012,"1,677.78",4.03,0.2408
23/08/2012,"1,679.00",1.22,0.0727
24/08/2012,"1,672.59",-6.41,-0.3818
27/08/2012,"1,675.66",3.07,0.1835
28/08/2012,"1,683.20",7.54,0.45
29/08/2012,"1,675.20",-8,-0.4753
30/08/2012,"1,667.96",-7.24,-0.4322
31/08/2012,"1,668.50",0.54,0.0324
3/9/2012,"1,667.10",-1.4,-0.0839
4/9/2012,"1,655.20",-11.9,-0.7138
5/9/2012,"1,650.16",-5.04,-0.3045
6/9/2012,"1,680.96",30.8,1.8665
7/9/2012,"1,689.54",8.58,0.5104
10/9/2012,"1,683.06",-6.48,-0.3835
11/9/2012,"1,685.20",2.14,0.1271
12/9/2012,"1,683.19",-2.01,-0.1193
13/09/2012,"1,695.77",12.58,0.7474
14/09/2012,"1,708.52",12.75,0.7519
17/09/2012,"1,681.37",-27.15,-1.5891
18/09/2012,"1,688.66",7.29,0.4336
19/09/2012,"1,705.10",16.44,0.9736
20/09/2012,"1,703.79",-1.31,-0.0768
21/09/2012,"1,709.38",5.59,0.3281
24/09/2012,"1,696.13",-13.25,-0.7751
25/09/2012,"1,686.10",-10.03,-0.5913
26/09/2012,"1,683.52",-2.58,-0.153
27/09/2012,"1,695.75",12.23,0.7265
28/09/2012,"1,681.08",-14.67,-0.8651
1/10/2012,"1,683.40",2.32,0.138
2/10/2012,"1,695.46",12.06,0.7164
3/10/2012,"1,692.75",-2.71,-0.1598
4/10/2012,"1,703.70",10.95,0.6469
5/10/2012,"1,704.62",0.92,0.054
8/10/2012,"1,702.03",-2.59,-0.1519
9/10/2012,"1,695.89",-6.14,-0.3607
10/10/2012,"1,698.16",2.27,0.1339
11/10/2012,"1,700.28",2.12,0.1248
12/10/2012,"1,706.50",6.22,0.3658
16/10/2012,"1,721.62",15.12,0.886
17/10/2012,"1,753.63",32.01,1.8593
18/10/2012,"1,775.30",21.67,1.2357
19/10/2012,"1,780.11",4.81,0.2709
22/10/2012,"1,795.74",15.63,0.878
23/10/2012,"1,790.49",-5.25,-0.2924
24/10/2012,"1,795.58",5.09,0.2843
25/10/2012,"1,832.14",36.56,2.0361
26/10/2012,"1,830.06",-2.08,-0.1135
29/10/2012,"1,835.82",5.76,0.3147
30/10/2012,"1,813.40",-22.42,-1.2213
31/10/2012,"1,809.93",-3.47,-0.1914
1/11/2012,"1,771.46",-38.47,-2.1255
2/11/2012,"1,754.39",-17.07,-0.9636
6/11/2012,"1,742.77",-11.62,-0.6623
7/11/2012,"1,700.88",-41.89,-2.4036
8/11/2012,"1,745.40",44.52,2.6175
9/11/2012,"1,749.79",4.39,0.2515
13/11/2012,"1,743.09",-6.7,-0.3829
14/11/2012,"1,730.70",-12.39,-0.7108
15/11/2012,"1,741.54",10.84,0.6263
16/11/2012,"1,739.37",-2.17,-0.1246
19/11/2012,"1,743.83",4.46,0.2564
20/11/2012,"1,743.33",-0.5,-0.0287
21/11/2012,"1,748.26",4.93,0.2828
22/11/2012,"1,746.00",-2.26,-0.1293
23/11/2012,"1,743.39",-2.61,-0.1495
26/11/2012,"1,735.06",-8.33,-0.4778
27/11/2012,"1,733.01",-2.05,-0.1182
28/11/2012,"1,738.19",5.18,0.2989
29/11/2012,"1,747.27",9.08,0.5224
30/11/2012,"1,759.53",12.26,0.7017
3/12/2012,"1,767.42",7.89,0.4484
4/12/2012,"1,773.75",6.33,0.3581
5/12/2012,"1,792.97",19.22,1.0836
6/12/2012,"1,796.93",3.96,0.2209
