"Date","Price","Open","High","Low","Vol.","Change %"
"11/12/2021","4,284.50","4,267.97","4,284.50","4,253.18","","0.40%"
"11/11/2021","4,267.54","4,276.95","4,276.95","4,232.71","","-0.16%"
"11/10/2021","4,274.36","4,243.97","4,287.13","4,235.93","","0.71%"
"11/09/2021","4,244.15","4,235.41","4,264.75","4,207.99","","0.18%"
"11/08/2021","4,236.44","4,211.67","4,248.51","4,204.15","","0.59%"
"11/05/2021","4,211.52","4,257.71","4,257.71","4,198.11","","-1.08%"
"11/04/2021","4,257.71","4,274.60","4,309.62","4,244.73","","-0.18%"
"11/03/2021","4,265.19","4,385.48","4,385.48","4,237.77","","-2.74%"
"11/02/2021","4,385.48","4,414.03","4,428.63","4,380.29","","-0.65%"
"11/01/2021","4,414.06","4,332.06","4,417.62","4,332.06","","1.90%"
"10/29/2021","4,331.73","4,377.47","4,377.47","4,305.86","","-1.04%"
"10/28/2021","4,377.35","4,309.63","4,381.84","4,258.06","","1.57%"
"10/27/2021","4,309.63","4,304.11","4,315.64","4,281.64","","0.13%"
"10/26/2021","4,304.03","4,325.66","4,337.88","4,285.42","","-0.49%"
"10/25/2021","4,325.38","4,349.39","4,353.37","4,304.83","","-0.55%"
"10/22/2021","4,349.28","4,306.56","4,353.36","4,293.95","","1.01%"
"10/21/2021","4,305.89","4,305.79","4,308.09","4,274.01","","0.00%"
"10/20/2021","4,305.79","4,221.41","4,305.79","4,214.03","","1.97%"
"10/19/2021","4,222.46","4,164.27","4,222.82","4,163.80","","1.49%"
"10/18/2021","4,160.61","4,191.60","4,207.82","4,140.82","","-0.74%"
"10/15/2021","4,191.76","4,183.44","4,220.84","4,180.83","","0.32%"
"10/14/2021","4,178.41","4,171.00","4,226.24","4,167.50","","0.29%"
"10/13/2021","4,166.47","4,096.81","4,174.68","4,063.99","","1.70%"
"10/12/2021","4,096.81","4,032.39","4,096.81","4,007.29","","1.59%"
"10/11/2021","4,032.56","4,025.18","4,086.84","4,014.58","","0.19%"
"10/08/2021","4,024.79","4,055.27","4,076.14","4,022.40","","-0.75%"
"10/07/2021","4,055.27","4,007.95","4,072.17","4,007.95","","1.18%"
"10/06/2021","4,008.00","4,050.44","4,050.44","3,974.90","","-1.04%"
"10/05/2021","4,050.30","4,054.62","4,093.75","4,033.64","","-0.10%"
"10/04/2021","4,054.18","4,064.97","4,075.71","4,039.90","","-0.26%"
"10/01/2021","4,064.89","4,037.77","4,065.27","3,989.88","","0.68%"
"09/30/2021","4,037.63","4,012.55","4,060.63","4,006.94","","0.63%"
"09/29/2021","4,012.46","3,998.31","4,037.76","3,998.31","","0.38%"
"09/28/2021","3,997.24","4,069.23","4,086.19","3,984.08","","-1.79%"
"09/27/2021","4,069.92","4,058.88","4,099.72","4,058.88","","0.27%"
"09/24/2021","4,058.82","4,100.23","4,101.25","4,056.32","","-1.03%"
"09/23/2021","4,100.89","4,069.54","4,152.83","4,069.54","","0.77%"
"09/22/2021","4,069.69","3,995.98","4,073.01","3,995.98","","1.95%"
"09/21/2021","3,991.70","3,929.51","4,017.37","3,929.51","","1.62%"
"09/20/2021","3,928.22","3,988.70","3,988.70","3,924.38","","-1.52%"
"09/17/2021","3,988.70","4,012.79","4,056.14","3,988.70","","-0.60%"
"09/16/2021","4,012.79","4,037.02","4,056.77","3,969.29","","-0.55%"
"09/15/2021","4,034.93","4,105.79","4,106.01","4,027.82","","-1.76%"
"09/14/2021","4,107.33","4,098.98","4,114.38","4,063.57","","0.46%"
"09/13/2021","4,088.49","4,014.78","4,108.38","4,014.78","","2.07%"
"09/10/2021","4,005.40","4,022.29","4,034.12","3,987.90","","-0.41%"
"09/09/2021","4,022.01","4,047.59","4,047.59","4,018.45","","-0.63%"
"09/08/2021","4,047.59","4,076.53","4,081.12","4,028.62","","-0.75%"
"09/07/2021","4,078.12","4,134.30","4,148.93","4,074.85","","-1.36%"
"09/06/2021","4,134.30","4,145.09","4,159.74","4,132.07","","-0.26%"
"09/03/2021","4,145.07","4,147.17","4,152.02","4,119.94","","-0.07%"
"09/02/2021","4,148.12","4,124.85","4,148.12","4,112.60","","0.57%"
"09/01/2021","4,124.74","4,068.96","4,150.25","4,053.22","","1.36%"
"08/31/2021","4,069.55","3,997.69","4,069.60","3,989.78","","1.80%"
"08/30/2021","3,997.69","3,980.47","4,004.20","3,980.47","","0.44%"
"08/27/2021","3,980.30","3,997.45","4,006.00","3,963.51","","-0.43%"
"08/26/2021","3,997.45","4,024.44","4,024.49","3,982.77","","-0.68%"
