"Date","Price","Open","High","Low","Vol.","Change %"
"09/06/2017","2,128.40","2,135.79","2,144.92","2,116.58","","-0.48%"
"09/05/2017","2,138.59","2,130.69","2,142.06","2,116.97","","0.45%"
"09/04/2017","2,128.99","2,148.59","2,148.73","2,127.17","","-1.09%"
"09/01/2017","2,152.45","2,165.53","2,175.83","2,151.46","","-0.84%"
"08/31/2017","2,170.62","2,163.12","2,171.55","2,149.77","","0.38%"
"08/30/2017","2,162.34","2,173.87","2,179.63","2,159.20","","0.15%"
"08/29/2017","2,159.16","2,191.29","2,191.82","2,152.91","","-1.88%"
"08/28/2017","2,200.50","2,191.88","2,201.64","2,187.79","","0.20%"
"08/25/2017","2,196.19","2,196.76","2,197.69","2,182.05","","-0.08%"
"08/24/2017","2,197.93","2,176.82","2,197.93","2,175.62","","0.88%"
"08/23/2017","2,178.66","2,190.74","2,198.27","2,174.48","","-0.52%"
"08/22/2017","2,190.00","2,171.28","2,192.01","2,170.97","","0.99%"
"08/21/2017","2,168.50","2,186.88","2,188.27","2,167.63","","0.17%"
"08/18/2017","2,164.82","2,182.31","2,182.44","2,162.26","","-1.06%"
"08/17/2017","2,188.03","2,223.25","2,223.63","2,184.90","","-1.42%"
"08/16/2017","2,219.51","2,189.95","2,224.44","2,188.19","","1.74%"
"08/14/2017","2,181.59","2,175.23","2,187.50","2,174.97","","0.33%"
"08/11/2017","2,174.31","2,197.45","2,199.67","2,174.31","","-1.04%"
"08/10/2017","2,197.10","2,180.33","2,212.70","2,179.00","","0.75%"
"08/09/2017","2,180.81","2,171.43","2,180.81","2,160.20","","0.33%"
"08/08/2017","2,173.62","2,162.90","2,177.54","2,162.90","","0.35%"
"08/07/2017","2,166.09","2,170.50","2,177.07","2,163.88","","0.04%"
"08/04/2017","2,165.31","2,151.31","2,166.39","2,150.08","","0.53%"
"08/03/2017","2,153.90","2,159.50","2,163.79","2,145.55","","0.04%"
"08/02/2017","2,153.08","2,141.35","2,153.25","2,135.88","","0.93%"
"08/01/2017","2,133.21","2,118.21","2,145.51","2,116.86","","0.83%"
"07/31/2017","2,115.71","2,138.29","2,138.29","2,109.90","","-1.02%"
"07/28/2017","2,137.51","2,130.35","2,149.30","2,129.27","","0.26%"
"07/27/2017","2,131.88","2,159.94","2,171.40","2,131.70","","-1.27%"
"07/26/2017","2,159.36","2,186.52","2,193.56","2,152.65","","-1.32%"
"07/25/2017","2,188.15","2,204.23","2,204.23","2,180.96","","-0.54%"
"07/24/2017","2,200.07","2,192.56","2,202.04","2,185.11","","0.27%"
"07/21/2017","2,194.14","2,210.69","2,212.74","2,188.24","","-1.06%"
"07/20/2017","2,217.70","2,225.03","2,231.22","2,207.97","","0.13%"
"07/19/2017","2,214.72","2,203.63","2,219.34","2,196.44","","0.59%"
"07/18/2017","2,201.83","2,221.08","2,221.95","2,194.70","","-1.12%"
"07/17/2017","2,226.87","2,230.08","2,232.65","2,215.84","","0.15%"
"07/14/2017","2,223.55","2,224.55","2,226.73","2,213.00","","0.21%"
"07/13/2017","2,218.80","2,193.24","2,220.37","2,193.24","","1.45%"
"07/12/2017","2,187.16","2,189.27","2,206.41","2,183.82","","0.02%"
"07/11/2017","2,186.72","2,190.25","2,200.41","2,171.43","","0.20%"
"07/10/2017","2,182.42","2,175.12","2,186.43","2,168.66","","0.58%"
"07/07/2017","2,169.84","2,179.91","2,186.09","2,168.19","","-0.79%"
"07/06/2017","2,187.14","2,189.18","2,196.83","2,179.47","","-0.06%"
"07/05/2017","2,188.50","2,148.27","2,189.19","2,148.27","","1.61%"
"07/04/2017","2,153.80","2,163.67","2,165.14","2,153.71","","-0.46%"
"07/03/2017","2,163.75","2,153.95","2,167.34","2,153.02","","0.50%"
"06/30/2017","2,153.01","2,150.30","2,160.35","2,138.94","","0.37%"
"06/29/2017","2,145.03","2,158.66","2,158.66","2,143.39","","-0.75%"
"06/28/2017","2,161.14","2,156.69","2,172.63","2,152.40","","-0.16%"
"06/27/2017","2,164.68","2,162.19","2,167.50","2,145.21","","0.18%"
"06/26/2017","2,160.77","2,179.76","2,184.49","2,158.05","","-0.31%"
"06/23/2017","2,167.57","2,152.36","2,173.12","2,136.83","","0.71%"
"06/22/2017","2,152.36","2,173.06","2,183.62","2,150.59","","-1.03%"
"06/21/2017","2,174.77","2,174.82","2,180.48","2,161.73","","-0.61%"
"06/20/2017","2,188.07","2,181.03","2,190.74","2,166.97","","0.73%"
"06/19/2017","2,172.25","2,148.32","2,179.10","2,144.41","","1.58%"
"06/16/2017","2,138.36","2,128.99","2,160.60","2,128.99","","0.77%"
"06/15/2017","2,121.99","2,123.58","2,124.69","2,105.56","","-0.28%"
"06/14/2017","2,128.02","2,123.02","2,129.98","2,103.85","","0.63%"
"06/13/2017","2,114.67","2,084.08","2,116.56","2,080.99","","1.69%"
"06/12/2017","2,079.52","2,078.27","2,079.69","2,062.90","","0.32%"
"06/09/2017","2,072.89","2,079.11","2,079.11","2,066.49","","0.22%"
"06/08/2017","2,068.40","2,064.71","2,075.98","2,063.25","","0.46%"
"06/07/2017","2,058.84","2,066.89","2,080.81","2,047.10","","-0.42%"
"06/06/2017","2,067.51","2,095.63","2,103.69","2,062.41","","-1.22%"
