"Date","Price","Open","High","Low","Vol.","Change %"
"06/05/2013","1,841.90","1,841.90","1,841.90","1,841.90","","-0.59%"
"06/04/2013","1,852.74","1,852.74","1,852.74","1,852.74","","0.78%"
"06/03/2013","1,838.46","1,838.46","1,838.46","1,838.46","","-0.84%"
"05/31/2013","1,853.97","1,853.97","1,853.97","1,853.97","","-0.03%"
"05/29/2013","1,854.48","1,854.48","1,854.48","1,854.48","","-0.46%"
"05/28/2013","1,862.97","1,862.97","1,862.97","1,862.97","","-1.13%"
"05/27/2013","1,884.25","1,884.25","1,884.25","1,884.25","","0.17%"
"05/24/2013","1,881.08","1,881.08","1,881.08","1,881.08","","1.01%"
"05/23/2013","1,862.32","1,862.32","1,862.32","1,862.32","","-1.05%"
"05/22/2013","1,882.12","1,882.12","1,882.12","1,882.12","","0.14%"
"05/21/2013","1,879.44","1,879.44","1,879.44","1,879.44","","-0.36%"
"05/20/2013","1,886.26","1,886.26","1,886.26","1,886.26","","-0.64%"
"05/17/2013","1,898.35","1,898.35","1,898.35","1,898.35","","-0.99%"
"05/16/2013","1,917.41","1,917.41","1,917.41","1,917.41","","-0.41%"
"05/15/2013","1,925.36","1,925.36","1,925.36","1,925.36","","-0.04%"
"05/14/2013","1,926.19","1,926.19","1,926.19","1,926.19","","0.40%"
"05/13/2013","1,918.50","1,918.50","1,918.50","1,918.50","","-0.18%"
"05/10/2013","1,921.89","1,921.89","1,921.89","1,921.89","","0.10%"
"05/09/2013","1,919.91","1,919.91","1,919.91","1,919.91","","0.22%"
"05/08/2013","1,915.73","1,915.73","1,915.73","1,915.73","","-0.81%"
"05/07/2013","1,931.40","1,931.40","1,931.40","1,931.40","","-0.84%"
"05/06/2013","1,947.68","1,947.68","1,947.68","1,947.68","","0.11%"
"05/03/2013","1,945.60","1,945.60","1,945.60","1,945.60","","0.15%"
"05/02/2013","1,942.72","1,942.72","1,942.72","1,942.72","","-0.29%"
"04/29/2013","1,948.39","1,948.39","1,948.39","1,948.39","","0.33%"
"04/26/2013","1,942.05","1,942.05","1,942.05","1,942.05","","-0.23%"
"04/25/2013","1,946.56","1,946.56","1,946.56","1,946.56","","-0.53%"
"04/24/2013","1,956.84","1,956.84","1,956.84","1,956.84","","0.30%"
"04/23/2013","1,950.91","1,950.91","1,950.91","1,950.91","","-0.39%"
"04/22/2013","1,958.46","1,958.46","1,958.46","1,958.46","","0.51%"
"04/19/2013","1,948.45","1,948.45","1,948.45","1,948.45","","-0.38%"
"04/18/2013","1,955.91","1,955.91","1,955.91","1,955.91","","0.52%"
"04/17/2013","1,945.74","1,945.74","1,945.74","1,945.74","","-0.51%"
"04/16/2013","1,955.75","1,955.75","1,955.75","1,955.75","","-0.98%"
"04/15/2013","1,975.20","1,975.20","1,975.20","1,975.20","","0.16%"
"04/12/2013","1,971.99","1,971.99","1,971.99","1,971.99","","-0.54%"
"04/11/2013","1,982.69","1,982.69","1,982.69","1,982.69","","0.04%"
"04/10/2013","1,981.84","1,981.84","1,981.84","1,981.84","","0.37%"
"04/09/2013","1,974.52","1,974.52","1,974.52","1,974.52","","-0.08%"
"04/08/2013","1,976.18","1,976.18","1,976.18","1,976.18","","0.10%"
"04/05/2013","1,974.19","1,974.19","1,974.19","1,974.19","","-0.79%"
"04/04/2013","1,990.01","1,990.01","1,990.01","1,990.01","","-0.46%"
"04/03/2013","1,999.26","1,999.26","1,999.26","1,999.26","","0.06%"
"04/02/2013","1,998.00","1,998.00","1,998.00","1,998.00","","-0.54%"
"03/28/2013","2,008.78","2,008.78","2,008.78","2,008.78","","0.25%"
"03/27/2013","2,003.82","2,003.82","2,003.82","2,003.82","","-0.10%"
"03/26/2013","2,005.91","2,005.91","2,005.91","2,005.91","","-0.37%"
"03/25/2013","2,013.42","2,013.42","2,013.42","2,013.42","","0.47%"
"03/22/2013","2,004.05","2,004.05","2,004.05","2,004.05","","0.58%"
"03/21/2013","1,992.42","1,992.42","1,992.42","1,992.42","","-0.08%"
"03/20/2013","1,994.11","1,994.11","1,994.11","1,994.11","","0.48%"
"03/19/2013","1,984.61","1,984.61","1,984.61","1,984.61","","-0.53%"
"03/18/2013","1,995.22","1,995.22","1,995.22","1,995.22","","-0.35%"
"03/15/2013","2,002.31","2,002.31","2,002.31","2,002.31","","-0.87%"
