"Date","Price","Open","High","Low","Vol.","Change %"
"11/08/2007","2,550.03","2,591.53","2,591.53","2,547.63","","-1.60%"
"11/07/2007","2,591.53","2,602.38","2,608.53","2,591.53","","-0.42%"
"11/06/2007","2,602.38","2,591.22","2,602.38","2,586.11","","0.43%"
"11/05/2007","2,591.22","2,574.00","2,597.15","2,574.00","","0.67%"
"11/02/2007","2,574.00","2,550.82","2,574.00","2,527.37","","0.91%"
"10/30/2007","2,550.82","2,555.31","2,562.46","2,548.15","","-0.18%"
"10/29/2007","2,555.31","2,558.65","2,559.44","2,551.69","","-0.13%"
"10/26/2007","2,558.65","2,565.87","2,565.87","2,549.48","","-0.28%"
"10/25/2007","2,565.87","2,551.08","2,565.93","2,547.27","","0.58%"
"10/24/2007","2,551.08","2,504.04","2,551.44","2,504.04","","1.88%"
"10/23/2007","2,504.04","2,478.34","2,504.04","2,478.34","","1.04%"
"10/22/2007","2,478.34","2,443.55","2,480.87","2,443.55","","1.42%"
"10/19/2007","2,443.55","2,473.07","2,473.07","2,405.23","","-1.19%"
"10/18/2007","2,473.07","2,526.51","2,527.64","2,473.07","","-2.12%"
"10/17/2007","2,526.51","2,548.88","2,548.88","2,526.50","","-0.88%"
"10/16/2007","2,548.88","2,542.08","2,549.88","2,542.08","","0.27%"
"10/15/2007","2,542.08","2,526.93","2,544.99","2,520.64","","0.60%"
"10/12/2007","2,526.93","2,519.79","2,526.93","2,469.28","","0.28%"
"10/11/2007","2,519.79","2,589.38","2,589.38","2,519.34","","-2.69%"
"10/10/2007","2,589.38","2,608.59","2,608.59","2,589.38","","-0.74%"
"10/09/2007","2,608.59","2,608.26","2,610.76","2,607.47","","0.01%"
"10/08/2007","2,608.26","2,607.01","2,608.79","2,602.05","","0.05%"
"10/05/2007","2,607.01","2,608.09","2,608.09","2,596.88","","-0.04%"
"10/04/2007","2,608.09","2,622.24","2,622.62","2,608.09","","-0.54%"
"10/03/2007","2,622.24","2,626.52","2,626.52","2,620.77","","-0.16%"
"10/02/2007","2,626.52","2,618.58","2,632.62","2,618.58","","0.30%"
"10/01/2007","2,618.58","2,623.68","2,623.68","2,616.81","","-0.19%"
"09/28/2007","2,623.68","2,627.35","2,627.35","2,619.53","","-0.14%"
"09/27/2007","2,627.35","2,607.16","2,629.48","2,607.16","","0.77%"
"09/26/2007","2,607.16","2,600.27","2,607.17","2,591.77","","0.26%"
"09/25/2007","2,600.27","2,603.35","2,604.21","2,598.60","","-0.12%"
"09/24/2007","2,603.35","2,592.37","2,606.23","2,592.37","","0.42%"
"09/21/2007","2,592.37","2,573.34","2,593.21","2,573.34","","0.74%"
"09/20/2007","2,573.34","2,592.04","2,594.97","2,573.31","","-0.72%"
"09/19/2007","2,592.04","2,604.83","2,604.83","2,586.60","","-0.49%"
"09/18/2007","2,604.83","2,602.25","2,609.46","2,597.05","","0.10%"
"09/17/2007","2,602.25","2,579.96","2,602.40","2,579.96","","0.86%"
"09/14/2007","2,579.96","2,589.93","2,589.93","2,578.57","","-0.38%"
"09/13/2007","2,589.93","2,608.69","2,608.69","2,581.81","","-0.72%"
"09/12/2007","2,608.69","2,619.85","2,619.85","2,607.94","","-0.43%"
